"","fluregion","year","week","date","cases","h1","h3","h5","h1n1","a_total","b_total","processed_samples","inf_a_prop","inf_b_prop","pop","cases_by_100k","theta","sin_f1","cos_f1","week_2","week_3","week_4","week_5","year1","week1","date1","cases1","h11","h31","h51","h1n11","a_total1","b_total1","processed_samples1","inf_a_prop1","inf_b_prop1","pop1","cases_by_100k1","theta1","sin_f11","cos_f11","week_21","week_31","week_41","week_51","y0","y0_ul"
"312","Eastern Asia","2013",51,2013-12-22,2584,0,1084,0,703,1799,785,10077,0.178525354768284,0.0779001687010023,555473623824.571,0.000465188604673707,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,"2013",51,2013-12-22,2584,0,1084,0,703,1799,785,10077,0.178525354768284,0.0779001687010023,555473623824.571,0.000465188604673707,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,0.000359383100208888,0.000769079745660674
"313","Eastern Asia","2013",52,2013-12-29,3738,0,1345,0,1278,2633,1105,11647,0.226066798317163,0.0948742165364471,555473623824.571,0.000672939243138668,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,"2013",52,2013-12-29,3738,0,1345,0,1278,2633,1105,11647,0.226066798317163,0.0948742165364471,555473623824.571,0.000672939243138668,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,0.000401459618581512,0.000819755652808527
"314","Eastern Asia","2014",1,2014-01-05,4150,0,1263,0,1758,3027,1123,11038,0.274234462764994,0.10173944555173,555473623824.571,0.000747110181654754,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,"2014",1,2014-01-05,4150,0,1263,0,1758,3027,1123,11038,0.274234462764994,0.10173944555173,555473623824.571,0.000747110181654754,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,0.00036197832376228,0.000784616957453986
"315","Eastern Asia","2014",2,2014-01-12,4827,0,1198,0,2345,3565,1262,10611,0.335972104419942,0.118933182546414,555473623824.571,0.000868988155866867,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,"2014",2,2014-01-12,4827,0,1198,0,2345,3565,1262,10611,0.335972104419942,0.118933182546414,555473623824.571,0.000868988155866867,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,0.000384352936171339,0.000794715003665719
"316","Eastern Asia","2014",3,2014-01-19,5465,0,1162,0,2815,4010,1455,11184,0.358547925608011,0.130096566523605,555473623824.571,0.000983845094636923,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,"2014",3,2014-01-19,5465,0,1162,0,2815,4010,1455,11184,0.358547925608011,0.130096566523605,555473623824.571,0.000983845094636923,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,0.000399946926903816,0.000808521139948834
"317","Eastern Asia","2014",4,2014-01-26,5294,0,1097,0,2805,3921,1373,10090,0.388602576808722,0.13607532210109,555473623824.571,0.000953060554621751,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,"2014",4,2014-01-26,5294,0,1097,0,2805,3921,1373,10090,0.388602576808722,0.13607532210109,555473623824.571,0.000953060554621751,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,0.000407683921716639,0.000816366678253243
"318","Eastern Asia","2014",5,2014-02-02,3898,0,747,0,1987,2777,1121,6970,0.398421807747489,0.160832137733142,555473623824.571,0.00070174349110608,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,"2014",5,2014-02-02,3898,0,747,0,1987,2777,1121,6970,0.398421807747489,0.160832137733142,555473623824.571,0.00070174349110608,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,0.000407209626045457,0.00081556563676295
"319","Eastern Asia","2014",6,2014-02-09,4052,0,717,0,2047,2772,1280,8762,0.316366126455147,0.146085368637297,555473623824.571,0.000729467579774714,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,"2014",6,2014-02-09,4052,0,717,0,2047,2772,1280,8762,0.316366126455147,0.146085368637297,555473623824.571,0.000729467579774714,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,0.000398745987206794,0.000806334509593342
"320","Eastern Asia","2014",7,2014-02-16,3749,0,599,0,1831,2439,1310,10495,0.232396379228204,0.124821343496903,555473623824.571,0.000674919535186427,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,"2014",7,2014-02-16,3749,0,599,0,1831,2439,1310,10495,0.232396379228204,0.124821343496903,555473623824.571,0.000674919535186427,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,0.000382959815634187,0.000789803380888061
"321","Eastern Asia","2014",8,2014-02-23,3756,0,600,0,1687,2292,1464,10288,0.222783825816485,0.142301710730949,555473623824.571,0.000676179721035001,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,"2014",8,2014-02-23,3756,0,600,0,1687,2292,1464,10288,0.222783825816485,0.142301710730949,555473623824.571,0.000676179721035001,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,0.000360845365782403,0.000767250016685054
"322","Eastern Asia","2014",9,2014-03-02,3755,0,601,0,1505,2110,1645,10786,0.195623956981272,0.152512516224736,555473623824.571,0.000675999694485205,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,"2014",9,2014-03-02,3755,0,601,0,1505,2110,1645,10786,0.195623956981272,0.152512516224736,555473623824.571,0.000675999694485205,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,0.000333620356729014,0.000739906390357072
"323","Eastern Asia","2014",10,2014-03-09,3006,0,419,0,1035,1462,1544,10090,0.144895936570862,0.153022794846383,555473623824.571,0.000541159808687757,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,"2014",10,2014-03-09,3006,0,419,0,1035,1462,1544,10090,0.144895936570862,0.153022794846383,555473623824.571,0.000541159808687757,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,0.000302634892575426,0.00070897935688631
"324","Eastern Asia","2014",11,2014-03-16,2630,0,388,0,697,1087,1543,9134,0.119005911977228,0.168929275235384,555473623824.571,0.000473469825964338,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,"2014",11,2014-03-16,2630,0,388,0,697,1087,1543,9134,0.119005911977228,0.168929275235384,555473623824.571,0.000473469825964338,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,0.000269292723706016,0.000675705673454687
"325","Eastern Asia","2014",12,2014-03-23,2405,0,291,0,553,844,1561,10225,0.0825427872860636,0.152665036674817,555473623824.571,0.000432963852260165,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,"2014",12,2014-03-23,2405,0,291,0,553,844,1561,10225,0.0825427872860636,0.152665036674817,555473623824.571,0.000432963852260165,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,0.000234984271703098,0.000641369142888761
"326","Eastern Asia","2014",13,2014-03-30,1862,0,228,0,408,639,1223,9328,0.0685034305317324,0.13111063464837,555473623824.571,0.000335209435720759,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,"2014",13,2014-03-30,1862,0,228,0,408,639,1223,9328,0.0685034305317324,0.13111063464837,555473623824.571,0.000335209435720759,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,0.000201030823293813,0.000607268934729148
"327","Eastern Asia","2014",14,2014-04-06,1181,0,152,0,227,382,799,6723,0.0568198720809163,0.118845753383906,555473623824.571,0.000212611355309461,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,"2014",14,2014-04-06,1181,0,152,0,227,382,799,6723,0.0568198720809163,0.118845753383906,555473623824.571,0.000212611355309461,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,0.000168639282218663,0.000574655789633227
"328","Eastern Asia","2014",15,2014-04-13,912,0,130,0,168,302,610,6238,0.0484129528695095,0.0977877524847708,555473623824.571,0.00016418421341425,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,"2014",15,2014-04-13,912,0,130,0,168,302,610,6238,0.0484129528695095,0.0977877524847708,555473623824.571,0.00016418421341425,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,0.000138866852271491,0.000544659274776875
"329","Eastern Asia","2014",16,2014-04-20,739,0,129,0,133,263,476,6809,0.0386253488030548,0.0699074754002056,555473623824.571,0.000133039620299485,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,"2014",16,2014-04-20,739,0,129,0,133,263,476,6809,0.0386253488030548,0.0699074754002056,555473623824.571,0.000133039620299485,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,0.000112595010080874,0.000518225227927221
"330","Eastern Asia","2014",17,2014-04-27,604,0,110,0,71,191,413,6244,0.0305893657911595,0.0661434977578475,555473623824.571,0.000108736036076981,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,"2014",17,2014-04-27,604,0,110,0,71,191,413,6244,0.0305893657911595,0.0661434977578475,555473623824.571,0.000108736036076981,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,9.05121124441521e-05,0.000496074773312531
"331","Eastern Asia","2014",18,2014-05-04,503,0,132,0,44,179,324,6279,0.0285077241598981,0.0516005733397038,555473623824.571,9.05533545475521e-05,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,"2014",18,2014-05-04,503,0,132,0,44,179,324,6279,0.0285077241598981,0.0516005733397038,555473623824.571,9.05533545475521e-05,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,7.3103970301247e-05,0.000478688330335585
"332","Eastern Asia","2014",19,2014-05-11,432,0,174,0,32,208,224,6630,0.0313725490196078,0.0337858220211161,555473623824.571,7.77714695120129e-05,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,"2014",19,2014-05-11,432,0,174,0,32,208,224,6630,0.0313725490196078,0.0337858220211161,555473623824.571,7.77714695120129e-05,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,6.06517095880221e-05,0.000466311674826874
"333","Eastern Asia","2014",20,2014-05-18,427,0,201,0,36,238,189,6506,0.0365816169689517,0.0290501075929911,555473623824.571,7.68713367630313e-05,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,"2014",20,2014-05-18,427,0,201,0,36,238,189,6506,0.0365816169689517,0.0290501075929911,555473623824.571,7.68713367630313e-05,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,5.32362284819676e-05,0.000458977287350763
"334","Eastern Asia","2014",21,2014-05-25,377,0,201,0,12,215,162,5785,0.0371650821089023,0.0280034572169404,555473623824.571,6.7870009273215e-05,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,"2014",21,2014-05-25,377,0,201,0,12,215,162,5785,0.0371650821089023,0.0280034572169404,555473623824.571,6.7870009273215e-05,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,5.0748550769697e-05,0.000456533131790621
"335","Eastern Asia","2014",22,2014-06-01,441,0,290,0,24,315,126,5483,0.0574503009301477,0.0229801203720591,555473623824.571,7.93917084601799e-05,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,"2014",22,2014-06-01,441,0,290,0,24,315,126,5483,0.0574503009301477,0.0229801203720591,555473623824.571,7.93917084601799e-05,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,5.29053663549384e-05,0.000458672152736882
"336","Eastern Asia","2014",23,2014-06-08,626,0,475,0,16,498,128,6720,0.0741071428571429,0.019047619047619,555473623824.571,0.0001126966201725,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,"2014",23,2014-06-08,626,0,475,0,16,498,128,6720,0.0741071428571429,0.019047619047619,555473623824.571,0.0001126966201725,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,5.92690422518416e-05,0.000464958243464443
"337","Eastern Asia","2014",24,2014-06-15,860,0,723,0,28,753,107,6762,0.111357586512866,0.0158237207926649,555473623824.571,0.000154822832824841,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,"2014",24,2014-06-15,860,0,723,0,28,753,107,6762,0.111357586512866,0.0158237207926649,555473623824.571,0.000154822832824841,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,6.92713807866063e-05,0.000474847267618365
"338","Eastern Asia","2014",25,2014-06-22,766,0,642,0,10,652,114,6314,0.103262591067469,0.0180551156160912,555473623824.571,0.000137900337143986,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,"2014",25,2014-06-22,766,0,642,0,10,652,114,6314,0.103262591067469,0.0180551156160912,555473623824.571,0.000137900337143986,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,8.22403962086327e-05,0.000487704196097081
"339","Eastern Asia","2014",26,2014-06-29,836,0,736,0,16,753,83,5522,0.136363636363636,0.0150307859471206,555473623824.571,0.000150502195629729,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,"2014",26,2014-06-29,836,0,736,0,16,753,83,5522,0.136363636363636,0.0150307859471206,555473623824.571,0.000150502195629729,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,9.74293764302026e-05,0.000502819102193935
"340","Eastern Asia","2014",27,2014-07-06,908,0,844,0,5,855,53,5582,0.153170906485131,0.00949480472948764,555473623824.571,0.000163464107215064,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,"2014",27,2014-07-06,908,0,844,0,5,855,53,5582,0.153170906485131,0.00949480472948764,555473623824.571,0.000163464107215064,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,0.000114047493231517,0.000519425413079102
"341","Eastern Asia","2014",28,2014-07-13,1228,0,1156,0,11,1168,60,7132,0.163768928771733,0.00841278743690409,555473623824.571,0.000221072603149889,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,"2014",28,2014-07-13,1228,0,1156,0,11,1168,60,7132,0.163768928771733,0.00841278743690409,555473623824.571,0.000221072603149889,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,0.000131291221997731,0.000536723385744212
"342","Eastern Asia","2014",29,2014-07-20,1331,0,1261,0,6,1268,63,6777,0.187103438099454,0.00929614873837981,555473623824.571,0.00023961533777891,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,"2014",29,2014-07-20,1331,0,1261,0,6,1268,63,6777,0.187103438099454,0.00929614873837981,555473623824.571,0.00023961533777891,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,0.000148375830835157,0.000553910393700963
"343","Eastern Asia","2014",30,2014-07-27,1347,0,1283,0,4,1291,56,6564,0.196678854357099,0.00853138330286411,555473623824.571,0.000242495762575651,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,"2014",30,2014-07-27,1347,0,1283,0,4,1291,56,6564,0.196678854357099,0.00853138330286411,555473623824.571,0.000242495762575651,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,0.000164566198824989,0.000570217626705113
"344","Eastern Asia","2014",31,2014-08-03,1287,0,1222,0,1,1234,53,6099,0.202328250532874,0.00868994917199541,555473623824.571,0.000231694169587872,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,"2014",31,2014-08-03,1287,0,1222,0,1,1234,53,6099,0.202328250532874,0.00868994917199541,555473623824.571,0.000231694169587872,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,0.000179206224162121,0.000584950734687301
"345","Eastern Asia","2014",32,2014-08-10,1054,0,1000,0,1,1006,48,5645,0.178210806023029,0.00850310008857396,555473623824.571,0.000189747983485328,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,"2014",32,2014-08-10,1054,0,1000,0,1,1006,48,5645,0.178210806023029,0.00850310008857396,555473623824.571,0.000189747983485328,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,0.000191746085001832,0.000597530330293098
"346","Eastern Asia","2014",33,2014-08-17,1049,0,978,0,4,990,59,5691,0.173958882445967,0.0103672465296082,555473623824.571,0.000188847850736346,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,"2014",33,2014-08-17,1049,0,978,0,4,990,59,5691,0.173958882445967,0.0103672465296082,555473623824.571,0.000188847850736346,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,0.000201766619036814,0.000607527514330607
"347","Eastern Asia","2014",34,2014-08-24,956,0,885,0,4,896,60,6124,0.146309601567603,0.00979751796211626,555473623824.571,0.000172105381605288,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,"2014",34,2014-08-24,956,0,885,0,4,896,60,6124,0.146309601567603,0.00979751796211626,555473623824.571,0.000172105381605288,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,0.000209000092062039,0.000614689905287368
"348","Eastern Asia","2014",35,2014-08-31,888,0,802,0,3,808,80,6528,0.123774509803922,0.0122549019607843,555473623824.571,0.000159863576219138,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,"2014",35,2014-08-31,888,0,802,0,3,808,80,6528,0.123774509803922,0.0122549019607843,555473623824.571,0.000159863576219138,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,0.000213346631143807,0.000618955033646628
"349","Eastern Asia","2014",36,2014-09-07,771,0,704,0,3,709,62,6684,0.10607420706164,0.00927588270496709,555473623824.571,0.000138800469892968,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,"2014",36,2014-09-07,771,0,704,0,3,709,62,6684,0.10607420706164,0.00927588270496709,555473623824.571,0.000138800469892968,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,0.000214885604410742,0.000620450226322009
